year,constituency,constituency_type,candidates_name,party,vote_count,vote_percentage,decade,era,party_category,party_type,is_winner,margin,winner_pct,runner_up_pct,num_contesting_parties,is_walkover,race_category,winning_party,total_votes,vote_rank
1984,Jalan Kayu,na (Pre-1988),Heng Chiang Meng,PAP,11985,0.5122,1980,1980s,Major Party,PAP,TRUE,0.024399999999999977,0.5122,0.4878,2,FALSE,Close Race (<5%),PAP,23399,1
1984,Joo Chiat,na (Pre-1988),Yeoh Ghim Seng,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Jurong,na (Pre-1988),Ho Kah Leong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Kaki Bukit,na (Pre-1988),Chew Heng Ching,PAP,10229,0.5228,1980,1980s,Major Party,PAP,TRUE,0.0456,0.5228,0.4772,2,FALSE,Close Race (<5%),PAP,19565,1
1984,Kaki Bukit,na (Pre-1988),Tan Chee Kien,SUF,9336,0.4772,1980,1980s,Minor/Independent,Opposition,FALSE,0.0456,0.5228,0.4772,2,FALSE,Close Race (<5%),PAP,19565,2
1984,Kallang,na (Pre-1988),A L Sundram,WP,6075,0.3505,1980,1980s,Major Party,Opposition,FALSE,0.299,0.6495,0.3505,2,FALSE,Moderate,PAP,17331,2
1984,Kallang,na (Pre-1988),S Dhanabalan,PAP,11256,0.6495,1980,1980s,Major Party,PAP,TRUE,0.299,0.6495,0.3505,2,FALSE,Moderate,PAP,17331,1
1984,Kampong Chai Chee,na (Pre-1988),Fong Sip Chee,PAP,12125,0.5716,1980,1980s,Major Party,PAP,TRUE,0.1432,0.5716,0.4284,2,FALSE,Moderate,PAP,21212,1
1984,Kampong Chai Chee,na (Pre-1988),Seow Khee Leng,SUF,9087,0.4284,1980,1980s,Minor/Independent,Opposition,FALSE,0.1432,0.5716,0.4284,2,FALSE,Moderate,PAP,21212,2
1984,Kampong Glam,na (Pre-1988),S Rajaratnam,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Kampong Kembangan,na (Pre-1988),Mohamed Jufrie Bin Mahmood,WP,8210,0.4429,1980,1980s,Major Party,Opposition,FALSE,0.11420000000000002,0.5571,0.4429,2,FALSE,Moderate,PAP,18536,2
1984,Kampong Kembangan,na (Pre-1988),Yatiman Yusof,PAP,10326,0.5571,1980,1980s,Major Party,PAP,TRUE,0.11420000000000002,0.5571,0.4429,2,FALSE,Moderate,PAP,18536,1
1984,Kampong Ubi,na (Pre-1988),Hj Abd Rahman Zin,PKMS,4768,0.3627,1980,1980s,Minor/Independent,Opposition,FALSE,0.27459999999999996,0.6373,0.3627,2,FALSE,Moderate,PAP,13146,2
1984,Kampong Ubi,na (Pre-1988),Wan Hussin Zoohri,PAP,8378,0.6373,1980,1980s,Major Party,PAP,TRUE,0.27459999999999996,0.6373,0.3627,2,FALSE,Moderate,PAP,13146,1
1984,Kebun Baru,na (Pre-1988),Harbans Singh,UPF,3921,0.2416,1980,1980s,Minor/Independent,Opposition,FALSE,0.5167999999999999,0.7584,0.2416,2,FALSE,Landslide (>50%),PAP,16232,2
1984,Kebun Baru,na (Pre-1988),Lim Boon Heng,PAP,12311,0.7584,1980,1980s,Major Party,PAP,TRUE,0.5167999999999999,0.7584,0.2416,2,FALSE,Landslide (>50%),PAP,16232,1
1984,Khe Bong,na (Pre-1988),Sim Say Chuan,BS,5525,0.3747,1980,1980s,Minor/Independent,Opposition,FALSE,0.2506,0.6253,0.3747,2,FALSE,Moderate,PAP,14746,2
1984,Khe Bong,na (Pre-1988),Tang Guan Seng,PAP,9221,0.6253,1980,1980s,Major Party,PAP,TRUE,0.2506,0.6253,0.3747,2,FALSE,Moderate,PAP,14746,1
1984,Kim Keat,na (Pre-1988),Ong Teng Cheong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Kim Seng,na (Pre-1988),Yeo Ning Hong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Kolam Ayer,na (Pre-1988),G S Roy,WP,9311,0.4209,1980,1980s,Major Party,Opposition,FALSE,0.15819999999999995,0.5791,0.4209,2,FALSE,Moderate,PAP,22123,2
1984,Kolam Ayer,na (Pre-1988),Sidek B Saniff,PAP,12812,0.5791,1980,1980s,Major Party,PAP,TRUE,0.15819999999999995,0.5791,0.4209,2,FALSE,Moderate,PAP,22123,1
1984,Kreta Ayer,na (Pre-1988),Hu Tsu Tau,PAP,11083,0.8317,1980,1980s,Major Party,PAP,TRUE,0.6634,0.8317,0.1683,2,FALSE,Landslide (>50%),PAP,13325,1
1984,Kreta Ayer,na (Pre-1988),Lee Mun Hung,Independent,2242,0.1683,1980,1980s,Minor/Independent,Opposition,FALSE,0.6634,0.8317,0.1683,2,FALSE,Landslide (>50%),PAP,13325,2
1984,Kuo Chuan,na (Pre-1988),Sim Chit Giak,BS,6129,0.3545,1980,1980s,Minor/Independent,Opposition,FALSE,0.291,0.6455,0.3545,2,FALSE,Moderate,PAP,17291,2
1984,Kuo Chuan,na (Pre-1988),Wong Kan Seng,PAP,11162,0.6455,1980,1980s,Major Party,PAP,TRUE,0.291,0.6455,0.3545,2,FALSE,Moderate,PAP,17291,1
1984,Leng Kee,na (Pre-1988),Armstrong G B,WP,4559,0.3316,1980,1980s,Major Party,Opposition,FALSE,0.3368,0.6684,0.3316,2,FALSE,Moderate,PAP,13749,2
1984,Leng Kee,na (Pre-1988),Ow Chin Hock,PAP,9190,0.6684,1980,1980s,Major Party,PAP,TRUE,0.3368,0.6684,0.3316,2,FALSE,Moderate,PAP,13749,1
1984,MacPherson,na (Pre-1988),Chua Sian Chin,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Marine Parade,na (Pre-1988),De Gracias Gertrude M,SUF,6242,0.2907,1980,1980s,Minor/Independent,Opposition,FALSE,0.4186,0.7093,0.2907,2,FALSE,Moderate,PAP,21470,2
1984,Marine Parade,na (Pre-1988),Goh Chok Tong,PAP,15228,0.7093,1980,1980s,Major Party,PAP,TRUE,0.4186,0.7093,0.2907,2,FALSE,Moderate,PAP,21470,1
1984,Moulmein,na (Pre-1988),Sia Khoon Seong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Mountbatten,na (Pre-1988),Tan Ah Teng,Independent,3692,0.1868,1980,1980s,Minor/Independent,Opposition,FALSE,0.6264000000000001,0.8132,0.1868,2,FALSE,Landslide (>50%),PAP,19769,2
1984,Mountbatten,na (Pre-1988),Eugene Yap Giau Cheng,PAP,16077,0.8132,1980,1980s,Major Party,PAP,TRUE,0.6264000000000001,0.8132,0.1868,2,FALSE,Landslide (>50%),PAP,19769,1
1984,Nee Soon,na (Pre-1988),Koh Lip Lin,PAP,18444,0.7424,1980,1980s,Major Party,PAP,TRUE,0.48479999999999995,0.7424,0.2576,2,FALSE,Moderate,PAP,24845,1
1984,Nee Soon,na (Pre-1988),Quek Teow Chuan,SUF,6401,0.2576,1980,1980s,Minor/Independent,Opposition,FALSE,0.48479999999999995,0.7424,0.2576,2,FALSE,Moderate,PAP,24845,2
1984,Pasir Panjang,na (Pre-1988),Abbas Abu Amin,PAP,9316,0.5935,1980,1980s,Major Party,PAP,TRUE,0.20990000000000003,0.5935,0.3836,3,FALSE,Moderate,PAP,15697,1
1984,Pasir Panjang,na (Pre-1988),John Gan Eng Guan,WP,6022,0.3836,1980,1980s,Major Party,Opposition,FALSE,0.20990000000000003,0.5935,0.3836,3,FALSE,Moderate,PAP,15697,2
1984,Pasir Panjang,na (Pre-1988),M Sani Jan,AI,359,0.0229,1980,1980s,Minor/Independent,Opposition,FALSE,0.20990000000000003,0.5935,0.3836,3,FALSE,Moderate,PAP,15697,3
1984,Paya Lebar,na (Pre-1988),Philip Tan Tee Yong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Anson,na (Pre-1988),J B Jeyaretnam,WP,9909,0.5681,1980,1980s,Major Party,Opposition,TRUE,0.13620000000000004,0.5681,0.4319,2,FALSE,Moderate,WP,17442,1
1984,Potong Pasir,na (Pre-1988),Mah Bow Tan,PAP,6674,0.3972,1980,1980s,Major Party,PAP,FALSE,0.2056,0.6028,0.3972,2,FALSE,Moderate,SDP,16802,2
1984,Punggol,na (Pre-1988),Ng Kah Ting,PAP,14904,0.6509,1980,1980s,Major Party,PAP,TRUE,0.3018,0.6509,0.3491,2,FALSE,Moderate,PAP,22899,1
1984,Punggol,na (Pre-1988),Sim Ah Leng,SUF,7995,0.3491,1980,1980s,Minor/Independent,Opposition,FALSE,0.3018,0.6509,0.3491,2,FALSE,Moderate,PAP,22899,2
1984,Queenstown,na (Pre-1988),Jek Yeun Thong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Radin Mas,na (Pre-1988),Chng Hee Kok,PAP,9997,0.5378,1980,1980s,Major Party,PAP,TRUE,0.0756,0.5378,0.4622,2,FALSE,Moderate,PAP,18587,1
1984,Radin Mas,na (Pre-1988),Wong Hong Toy,WP,8590,0.4622,1980,1980s,Major Party,Opposition,FALSE,0.0756,0.5378,0.4622,2,FALSE,Moderate,PAP,18587,2
1984,River Valley,na (Pre-1988),Tay Eng Soon,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Rochore,na (Pre-1988),Toh Chin Chye,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Sembawang,na (Pre-1988),Stanley Mariadass,Independent,4652,0.2258,1980,1980s,Minor/Independent,Opposition,FALSE,0.5484,0.7742,0.2258,2,FALSE,Landslide (>50%),PAP,20600,2
1984,Sembawang,na (Pre-1988),Tony Tan Keng Yam,PAP,15948,0.7742,1980,1980s,Major Party,PAP,TRUE,0.5484,0.7742,0.2258,2,FALSE,Landslide (>50%),PAP,20600,1
1984,Serangoon Gardens,na (Pre-1988),Lau Teik Soon,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Siglap,na (Pre-1988),Abdullah B Tarmugi,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Tampines,na (Pre-1988),Kasmin B Ibrahim,UPF,5032,0.2766,1980,1980s,Minor/Independent,Opposition,FALSE,0.44680000000000003,0.7234,0.2766,2,FALSE,Moderate,PAP,18195,2
1984,Tampines,na (Pre-1988),Phua Bah Lee,PAP,13163,0.7234,1980,1980s,Major Party,PAP,TRUE,0.44680000000000003,0.7234,0.2766,2,FALSE,Moderate,PAP,18195,1
1984,Tanah Merah,na (Pre-1988),Ibrahim Othman,PAP,11093,0.6808,1980,1980s,Major Party,PAP,TRUE,0.3616,0.6808,0.3192,2,FALSE,Moderate,PAP,16294,1
1984,Tanah Merah,na (Pre-1988),Ng Lep Chong,SUF,5201,0.3192,1980,1980s,Minor/Independent,Opposition,FALSE,0.3616,0.6808,0.3192,2,FALSE,Moderate,PAP,16294,2
1984,Tanglin,na (Pre-1988),E W Barker,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Tanjong Pagar,na (Pre-1988),Lee Kuan Yew,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Teck Ghee,na (Pre-1988),Giam Lai Cheng,UPF,3123,0.1962,1980,1980s,Minor/Independent,Opposition,FALSE,0.6075999999999999,0.8038,0.1962,2,FALSE,Landslide (>50%),PAP,15917,2
1984,Teck Ghee,na (Pre-1988),Lee Hsien Loong,PAP,12794,0.8038,1980,1980s,Major Party,PAP,TRUE,0.6075999999999999,0.8038,0.1962,2,FALSE,Landslide (>50%),PAP,15917,1
1984,Telok Ayer,na (Pre-1988),Ong Pang Boon,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Telok Blangah,na (Pre-1988),Koh Lam Son,PAP,10150,0.5502,1980,1980s,Major Party,PAP,TRUE,0.10040000000000004,0.5502,0.4498,2,FALSE,Moderate,PAP,18449,1
1984,Telok Blangah,na (Pre-1988),Rajaratnam Murugason,WP,8299,0.4498,1980,1980s,Major Party,Opposition,FALSE,0.10040000000000004,0.5502,0.4498,2,FALSE,Moderate,PAP,18449,2
1984,Thomson,na (Pre-1988),Leong Horn Kee,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Tiong Bahru,na (Pre-1988),Ch'ng Jit Koon,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Toa Payoh,na (Pre-1988),Cheong Yuen Chee,PAP,8559,0.6516,1980,1980s,Major Party,PAP,TRUE,0.30319999999999997,0.6516,0.3484,2,FALSE,Moderate,PAP,13135,1
1984,Toa Payoh,na (Pre-1988),Ng Ho,BS,4576,0.3484,1980,1980s,Minor/Independent,Opposition,FALSE,0.30319999999999997,0.6516,0.3484,2,FALSE,Moderate,PAP,13135,2
1984,Ulu Pandan,na (Pre-1988),Dixie Tan-Lee Mo Chun,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,West Coast,na (Pre-1988),M Ramasamy,JPS,6331,0.2428,1980,1980s,Minor/Independent,Opposition,FALSE,0.5144,0.7572,0.2428,2,FALSE,Landslide (>50%),PAP,26076,2
1984,West Coast,na (Pre-1988),Wan Soon Bee,PAP,19745,0.7572,1980,1980s,Major Party,PAP,TRUE,0.5144,0.7572,0.2428,2,FALSE,Landslide (>50%),PAP,26076,1
1984,Whampoa,na (Pre-1988),Tan Hui Heng Augustine,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1984,Yio Chu Kang,na (Pre-1988),Lau Ping Sum,PAP,11977,0.7666,1980,1980s,Major Party,PAP,TRUE,0.5331999999999999,0.7666,0.2334,2,FALSE,Landslide (>50%),PAP,15624,1
1984,Yio Chu Kang,na (Pre-1988),Munjeet Singh,UPF,3647,0.2334,1980,1980s,Minor/Independent,Opposition,FALSE,0.5331999999999999,0.7666,0.2334,2,FALSE,Landslide (>50%),PAP,15624,2
1984,Yuhua,na (Pre-1988),Foo Yee Shoon,PAP,9551,0.6143,1980,1980s,Major Party,PAP,TRUE,0.22859999999999997,0.6143,0.3857,2,FALSE,Moderate,PAP,15547,1
1984,Yuhua,na (Pre-1988),Lim Ah Yong,SDP,5996,0.3857,1980,1980s,Major Party,Opposition,FALSE,0.22859999999999997,0.6143,0.3857,2,FALSE,Moderate,PAP,15547,2
1988,Aljunied,GRC,Chin Harn Tong | Wan Hussin B H Zoohri | George Yong-Boon Yeo,PAP,34020,0.5633,1980,1980s,Major Party,PAP,TRUE,0.12660000000000005,0.5633,0.4367,2,FALSE,Moderate,PAP,60395,1
1988,Aljunied,GRC,Mohamed Jufrie B Mahmood | Neo Choon Aik | Ashleigh Seow Chuan-Hock,SDP,26375,0.4367,1980,1980s,Major Party,Opposition,FALSE,0.12660000000000005,0.5633,0.4367,2,FALSE,Moderate,PAP,60395,2
1988,Ang Mo Kio,SMC,Ong Kah Seng,NSP,7044,0.3451,1980,1980s,Major Party,Opposition,FALSE,0.3098,0.6549,0.3451,2,FALSE,Moderate,PAP,20409,2
1988,Ang Mo Kio,SMC,Yeo Toon Chia,PAP,13365,0.6549,1980,1980s,Major Party,PAP,TRUE,0.3098,0.6549,0.3451,2,FALSE,Moderate,PAP,20409,1
1988,Ayer Rajah,SMC,Tan Cheng Bock,PAP,14824,0.6955,1980,1980s,Major Party,PAP,TRUE,0.391,0.6955,0.3045,2,FALSE,Moderate,PAP,21313,1
1988,Ayer Rajah,SMC,Tan Song Gek,WP,6489,0.3045,1980,1980s,Major Party,Opposition,FALSE,0.391,0.6955,0.3045,2,FALSE,Moderate,PAP,21313,2
1988,Bedok,GRC,Gertrude De Gracias | Saraswathy Murugason | Seow Khee Leng,WP,23203,0.4508,1980,1980s,Major Party,Opposition,FALSE,0.0984,0.5492,0.4508,2,FALSE,Moderate,PAP,51469,2
1988,Bedok,GRC,Hong Hai | Ibrahim Othman | S Jayakumar,PAP,28266,0.5492,1980,1980s,Major Party,PAP,TRUE,0.0984,0.5492,0.4508,2,FALSE,Moderate,PAP,51469,1
1988,Boon Lay,SMC,Goh Chee Wee,PAP,11317,0.7197,1980,1980s,Major Party,PAP,TRUE,0.4394,0.7197,0.2803,2,FALSE,Moderate,PAP,15725,1
1988,Boon Lay,SMC,Salleh Mohd Bawthan,PKMS,4408,0.2803,1980,1980s,Minor/Independent,Opposition,FALSE,0.4394,0.7197,0.2803,2,FALSE,Moderate,PAP,15725,2
1988,Braddell Heights,SMC,Goh Choon Kang,PAP,14862,0.588,1980,1980s,Major Party,PAP,TRUE,0.176,0.588,0.412,2,FALSE,Moderate,PAP,25274,1
1988,Braddell Heights,SMC,Sin Kek Tong,SDP,10412,0.412,1980,1980s,Major Party,Opposition,FALSE,0.176,0.588,0.412,2,FALSE,Moderate,PAP,25274,2
1988,Brickworks,GRC,Ahmad Mattar | Chay Wai Chuen | Tan Soo Khoon,PAP,26870,0.6743,1980,1980s,Major Party,PAP,TRUE,0.3486,0.6743,0.3257,2,FALSE,Moderate,PAP,39847,1
1988,Brickworks,GRC,J C Corera | Goh Teng Hoon | Ismail Yaacob,WP,12977,0.3257,1980,1980s,Major Party,Opposition,FALSE,0.3486,0.6743,0.3257,2,FALSE,Moderate,PAP,39847,2
1988,Bukit Batok,SMC,Kwan Yue Keng,SDP,10139,0.4406,1980,1980s,Major Party,Opposition,FALSE,0.11880000000000002,0.5594,0.4406,2,FALSE,Moderate,PAP,23012,2
1988,Bukit Batok,SMC,Ong Chit Chung,PAP,12873,0.5594,1980,1980s,Major Party,PAP,TRUE,0.11880000000000002,0.5594,0.4406,2,FALSE,Moderate,PAP,23012,1
1988,Bukit Gombak,SMC,Ling How Doong,SDP,11024,0.4654,1980,1980s,Major Party,Opposition,FALSE,0.0692,0.5346,0.4654,2,FALSE,Moderate,PAP,23685,2
1988,Bukit Gombak,SMC,Seet Ai Mee,PAP,12661,0.5346,1980,1980s,Major Party,PAP,TRUE,0.0692,0.5346,0.4654,2,FALSE,Moderate,PAP,23685,1
1988,Bukit Merah,SMC,Lim Chee Onn,PAP,9414,0.6978,1980,1980s,Major Party,PAP,TRUE,0.39559999999999995,0.6978,0.3022,2,FALSE,Moderate,PAP,13491,1
1988,Bukit Merah,SMC,Pok Lee Chuen,WP,4077,0.3022,1980,1980s,Major Party,Opposition,FALSE,0.39559999999999995,0.6978,0.3022,2,FALSE,Moderate,PAP,13491,2
1988,Bukit Panjang,SMC,Ibrahim Ariff,PKMS,3790,0.1186,1980,1980s,Minor/Independent,Opposition,FALSE,0.2642,0.5728,0.3086,3,FALSE,Moderate,PAP,31968,3
1988,Bukit Panjang,SMC,Kwek Guan Kwee,SDP,9864,0.3086,1980,1980s,Major Party,Opposition,FALSE,0.2642,0.5728,0.3086,3,FALSE,Moderate,PAP,31968,2
1988,Bukit Panjang,SMC,Lee Yiok Seng,PAP,18314,0.5728,1980,1980s,Major Party,PAP,TRUE,0.2642,0.5728,0.3086,3,FALSE,Moderate,PAP,31968,1
1988,Bukit Timah,SMC,Wang Kai Yuen,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1988,Buona Vista,SMC,Abdul Karim B Abdul Sattar,PKMS,449,0.0313,1980,1980s,Minor/Independent,Opposition,FALSE,0.2665,0.6176,0.3511,3,FALSE,Moderate,PAP,14345,3
1988,Buona Vista,SMC,Low Yong Nguan,SDP,5037,0.3511,1980,1980s,Major Party,Opposition,FALSE,0.2665,0.6176,0.3511,3,FALSE,Moderate,PAP,14345,2
1988,Buona Vista,SMC,Peter Sung,PAP,8859,0.6176,1980,1980s,Major Party,PAP,TRUE,0.2665,0.6176,0.3511,3,FALSE,Moderate,PAP,14345,1
1988,Cairnhill,SMC,Jimmy Tan Tiang Hoe,SDP,7194,0.3602,1980,1980s,Major Party,Opposition,FALSE,0.2796,0.6398,0.3602,2,FALSE,Moderate,PAP,19973,2
1988,Cairnhill,SMC,Wong Kwei Cheong,PAP,12779,0.6398,1980,1980s,Major Party,PAP,TRUE,0.2796,0.6398,0.3602,2,FALSE,Moderate,PAP,19973,1
1988,Changi,SMC,Chiam Yeow Juan,WP,6431,0.4063,1980,1980s,Major Party,Opposition,FALSE,0.1874,0.5937,0.4063,2,FALSE,Moderate,PAP,15829,2
1988,Changi,SMC,Teo Chong Tee,PAP,9398,0.5937,1980,1980s,Major Party,PAP,TRUE,0.1874,0.5937,0.4063,2,FALSE,Moderate,PAP,15829,1
1988,Cheng San,GRC,Chandra Das S | Heng Chiang Meng | Lee Yock Suan,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1988,Chua Chu Kang,SMC,Goh Seng Soon,WP,7597,0.4072,1980,1980s,Major Party,Opposition,FALSE,0.1856,0.5928,0.4072,2,FALSE,Moderate,PAP,18655,2
1988,Chua Chu Kang,SMC,Low Seow Chay,PAP,11058,0.5928,1980,1980s,Major Party,PAP,TRUE,0.1856,0.5928,0.4072,2,FALSE,Moderate,PAP,18655,1
1988,Eunos,GRC,Chew Heng Ching | Tay Eng Soon | Zulkifli Mohammed,PAP,36500,0.5089,1980,1980s,Major Party,PAP,TRUE,0.017800000000000038,0.5089,0.4911,2,FALSE,Close Race (<5%),PAP,71721,1
1988,Eunos,GRC,Lee Siew Choh | Mohd Khalit B Md Baboo | Francis Seow,WP,35221,0.4911,1980,1980s,Major Party,Opposition,FALSE,0.017800000000000038,0.5089,0.4911,2,FALSE,Close Race (<5%),PAP,71721,2
1988,Fengshan,SMC,Arthur Beng Kian Lam,PAP,9507,0.5792,1980,1980s,Major Party,PAP,TRUE,0.15840000000000004,0.5792,0.4208,2,FALSE,Moderate,PAP,16414,1
1988,Fengshan,SMC,Chng Chin Siah,WP,6907,0.4208,1980,1980s,Major Party,Opposition,FALSE,0.15840000000000004,0.5792,0.4208,2,FALSE,Moderate,PAP,16414,2
1988,Hong Kah,GRC,A Nasser Kamaruddin | John Chen Seow Phun | Yeo Cheow Tong,PAP,na,na,1980,1980s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1988,Hougang,SMC,Lim Chiu Liang,WP,8342,0.4104,1980,1980s,Major Party,Opposition,FALSE,0.17920000000000003,0.5896,0.4104,2,FALSE,Moderate,PAP,20325,2
1988,Hougang,SMC,Tang Guan Seng,PAP,11983,0.5896,1980,1980s,Major Party,PAP,TRUE,0.17920000000000003,0.5896,0.4104,2,FALSE,Moderate,PAP,20325,1
1988,Jalan Besar,GRC,Lee Boon Yang | Peh Chin Hua | Sidek Bin Saniff,PAP,31604,0.6268,1980,1980s,Major Party,PAP,TRUE,0.25360000000000005,0.6268,0.3732,2,FALSE,Moderate,PAP,50418,1
1988,Jalan Besar,GRC,Marsh Edmund Richard | Mohamed Bin Idris | Toh Keng Thong @ Toh Keng Tong,WP,18814,0.3732,1980,1980s,Major Party,Opposition,FALSE,0.25360000000000005,0.6268,0.3732,2,FALSE,Moderate,PAP,50418,2
1988,Jurong,SMC,Ho Kah Leong,PAP,14769,0.7517,1980,1980s,Major Party,PAP,TRUE,0.5034000000000001,0.7517,0.2483,2,FALSE,Landslide (>50%),PAP,19648,1
1988,Jurong,SMC,Mohamed Awang,PKMS,4879,0.2483,1980,1980s,Minor/Independent,Opposition,FALSE,0.5034000000000001,0.7517,0.2483,2,FALSE,Landslide (>50%),PAP,19648,2
1988,Kallang,SMC,A L Sundram,WP,6707,0.3387,1980,1980s,Major Party,Opposition,FALSE,0.3226,0.6613,0.3387,2,FALSE,Moderate,PAP,19804,2
1988,Kallang,SMC,S Dhanabalan,PAP,13097,0.6613,1980,1980s,Major Party,PAP,TRUE,0.3226,0.6613,0.3387,2,FALSE,Moderate,PAP,19804,1
1988,Kampong Glam,SMC,Frederick De Wind,WP,5800,0.3117,1980,1980s,Major Party,Opposition,FALSE,0.36150000000000004,0.6732,0.3117,3,FALSE,Moderate,PAP,18605,2
1988,Kampong Glam,SMC,Loh Meng See,PAP,12525,0.6732,1980,1980s,Major Party,PAP,TRUE,0.36150000000000004,0.6732,0.3117,3,FALSE,Moderate,PAP,18605,1
1988,Kampong Glam,SMC,M Sani Jan,AI,280,0.0151,1980,1980s,Minor/Independent,Opposition,FALSE,0.36150000000000004,0.6732,0.3117,3,FALSE,Moderate,PAP,18605,3
1988,Kebun Baru,SMC,Lim Boon Heng,PAP,15734,0.7536,1980,1980s,Major Party,PAP,TRUE,0.5072000000000001,0.7536,0.2464,2,FALSE,Landslide (>50%),PAP,20879,1
1988,Kebun Baru,SMC,Mohamed Affendy Bin Abdul Rahim,NSP,5145,0.2464,1980,1980s,Major Party,Opposition,FALSE,0.5072000000000001,0.7536,0.2464,2,FALSE,Landslide (>50%),PAP,20879,2
1988,Kim Keat,SMC,Md Shariff Bin Yahya,SDP,3937,0.27,1980,1980s,Major Party,Opposition,FALSE,0.45999999999999996,0.73,0.27,2,FALSE,Moderate,PAP,14581,2
1988,Kim Keat,SMC,Ong Teng Cheong,PAP,10644,0.73,1980,1980s,Major Party,PAP,TRUE,0.45999999999999996,0.73,0.27,2,FALSE,Moderate,PAP,14581,1
1988,Kim Seng,SMC,Chin Tian Choo,WP,5670,0.331,1980,1980s,Major Party,Opposition,FALSE,0.338,0.669,0.331,2,FALSE,Moderate,PAP,17130,2
1988,Kim Seng,SMC,Yeo Ning Hong,PAP,11460,0.669,1980,1980s,Major Party,PAP,TRUE,0.338,0.669,0.331,2,FALSE,Moderate,PAP,17130,1
1988,Kreta Ayer,SMC,Hu Tsu Tau,PAP,13158,0.705,1980,1980s,Major Party,PAP,TRUE,0.41,0.705,0.295,2,FALSE,Moderate,PAP,18665,1
1988,Kreta Ayer,SMC,Loh Fook Cheong,WP,5507,0.295,1980,1980s,Major Party,Opposition,FALSE,0.41,0.705,0.295,2,FALSE,Moderate,PAP,18665,2
1988,Leng Kee,SMC,Chua Chwee Huat Peter,WP,7192,0.3504,1980,1980s,Major Party,Opposition,FALSE,0.29919999999999997,0.6496,0.3504,2,FALSE,Moderate,PAP,20526,2
1988,Leng Kee,SMC,Ow Chin Hock,PAP,13334,0.6496,1980,1980s,Major Party,PAP,TRUE,0.29919999999999997,0.6496,0.3504,2,FALSE,Moderate,PAP,20526,1
1988,MacPherson,SMC,Chua Sian Chin,PAP,10453,0.6598,1980,1980s,Major Party,PAP,TRUE,0.31960000000000005,0.6598,0.3402,2,FALSE,Moderate,PAP,15843,1
1988,MacPherson,SMC,Kum Teng Hock,NSP,5390,0.3402,1980,1980s,Major Party,Opposition,FALSE,0.31960000000000005,0.6598,0.3402,2,FALSE,Moderate,PAP,15843,2
